Ticker;Secteur;Activité;Website;Nom;Cours;VANTPA;Cours/VANTPA;Cours/VANNPA;Solvabilité;Rendement dividende %
IT0005117848;Communication Services;Publishing;https://www.classeditori.it/;Class Editori Spa;0,0988;0,35;0,28;-0,34;0,07;13,16
IT0005377277;Real Estate;Real Estate Services;https://www.cleanbnb.net/;CleanBnB S.p.A.;1,34;0,9;1,49;12,18;0,55;0
NO0010876642;Utilities;Utilities - Renewable;https://www.cloudberry.no/;Cloudberry Clean Energy ASA;10,56;22,46;0,47;-2,94;0,67;0
IT0005577090;Technology;Information Technology Services;https://cloudiaresearch.com/;Cloudia Research S.p.A.;3,4;0,79;4,3;0;0,17;0
NL0012747059;Technology;Software - Application;https://www.cm.com/;CM.com N.V.;6,83;4,79;1,43;-1,76;0,12;0
FR0013406881;Utilities;Utilities - Renewable;https://www.cmgcleantech.com/;CMG Cleantech S.A.;0,77;0;0;0;0;0
NL0010545661;Industrials;Farm & Heavy Construction Machinery;https://www.cnh.com/;CNH Industrial N.V.;10,28;32,43;0,32;-4,23;0,19;0,19
NL0010949392;Consumer Cyclical;Internet Retail;https://www.cnova.com/;Cnova N.V.;2,66;1,34;1,99;-1,04;0,8;0
BE0003519270;Consumer Defensive;Beverages - Brewers;https://www.haacht.com/;Brouwerij Handelsmaatschappij NV;1700;0;0;0;0,64;0
GB00BDCPN049;Consumer Defensive;Beverages - Non-Alcoholic;https://www.cocacolaep.com/;Coca-Cola Europacific Partners PLC;68,8;26,82;2,57;-2,16;0,29;0,04
NO0010895667;Healthcare;Health Information Services;https://www.codelabcapital.com/;CodeLab Capital AS;0,628;0,25;2,51;3,69;1,35;0
FR0010667147;Financial Services;Insurance - Reinsurance;https://www.coface.com/;COFACE SA;13,57;53,35;0,25;-0,35;0,27;0,44
FR0013257409;Technology;Electronic Components;https://www.cofidur-ems.com/;Cofidur S.A.;364;0;0;0;0;0,01
PTCFN0AE0003;Communication Services;Publishing;https://www.cofina.pt/;Cofina, SGPS, S.A.;0,446;0,67;0,67;0,89;14,56;7,09
BE0003593044;Real Estate;REIT - Diversified;https://www.cofinimmo.com/;Cofinimmo SA;58,25;181,29;0,32;-0,77;0,55;0,1
IT0005465619;Consumer Cyclical;Auto Parts;https://www.cofle.com/;Cofle S.p.A.;5,1;10,13;0,5;2,52;0,55;0
FR0013335742;Technology;Communication Equipment;https://www.cogelec.fr/;Cogelec SA;10,5;9,79;1,07;-4,23;0,15;0
FR0011071570;Basic Materials;Lumber & Wood Production;https://www.cogra.fr/;Cogra 48 Société Anonyme;6,66;13,02;0,51;2,55;0,71;0
FR0004031763;Technology;Software - Application;https://www.chapsvision.fr/crm;Coheris Société Anonyme;6,54;5,24;1,25;19,24;0,47;0,62
BE0160342011;Basic Materials;Aluminum;https://www.aloxide.com/;Coil S.A./N.V.;4,39;10,8;0,41;-3,72;0,69;0
FR0010959684;Consumer Cyclical;Internet Retail;https://colipays.com/;Colipays Reunion Société anonyme;1,01;0;0;0;0;0
BE0974256852;Consumer Defensive;Grocery Stores;https://www.colruytgroup.com/;Colruyt Group N.V.;44,9;47,51;0,95;-5,01;0,55;0,07
IT0005428971;Industrials;Specialty Industrial Machinery;https://www.comalgroup.com/;Comal S.p.A.;3,02;19,38;0,16;7,37;0,1;0
IT0005246191;Industrials;Farm & Heavy Construction Machinery;https://www.comerindustries.com/;Comer Industries S.p.A.;33;30,06;1,1;-5,69;0,41;0,09
DE000CBK1001;Financial Services;Banks - Regional;https://www.commerzbank.com/;Commerzbank AG;14,64;467,78;0,03;-0,03;0,06;0,2
IT0005453235;Consumer Defensive;Beverages - Wineries & Distilleries;https://www.compagniadeicaraibi.com/;Compagnia dei Caraibi S.p.A.;1,13;3,22;0,35;2,82;0,44;0
FR0000062234;Industrials;Conglomerates;https://www.compagniedelodet.net/;Compagnie de l'Odet;1434;10359,15;0,14;-0,7;0,21;0
IT0004105653;Financial Services;Credit Services;https://www.conafi.it/;Conafi S.p.A.;0,229;0,69;0,33;0,47;0,89;43,1
PTCDU0AE0003;Industrials;Engineering & Construction;https://www.conduril.pt/;Conduril - Engenharia, S.A.;28;0;0;0;0;0,08
IT0005379604;Financial Services;Capital Markets;https://www.confinvest.it/;Confinvest F.L. S.p.A.;1,66;0,94;1,77;2,96;0,75;0
FR00140007I9;Real Estate;Real Estate - Development;https://lesconstructeursdubois.fr/;Les Constructeurs du Bois S.A.;3,72;0;0;0;0;0
SE0014731154;Healthcare;Health Information Services;https://www.contextvision.com/;ContextVision AB (publ);5,78;1,44;4,01;6,28;1,65;0
DE0005439004;Consumer Cyclical;Auto Parts;https://www.continental.com/;Continental Aktiengesellschaft;59;169,01;0,35;-2,4;0,39;0,05
IT0005426215;Communication Services;Telecom Services;https://convergenze.it/;Convergenze S.p.A. Società Benefit;1,76;2,57;0,68;-1,61;0,29;0
IT0005379406;Financial Services;Asset Management;https://www.copernicosim.it/;Copernico Sim S.p.A.;2,96;3,75;0,79;3,05;0,76;0
NL0010583399;Basic Materials;Specialty Chemicals;https://www.corbion.com/;Corbion N.V.;19,67;29,42;0,67;-2,53;0,37;0,09
LU1296758029;Real Estate;Real Estate Services;https://www.corestate-capital.com/en/imprint/;CORESTATE Capital Holding S.A.;0,62;18,73;0,03;-0,05;0,06;0
FR0013371507;Healthcare;Drug Manufacturers - Specialty & Generic;https://www.gour-medical.com/;Gour Medical SA;0,02;0;0;0;0;0
NL0015000DY3;Utilities;Utilities - Renewable;https://corre.energy/;Corre Energy B.V.;0,41;0,53;0,77;-0,71;0,3;0
PTCOR0AE0006;Basic Materials;Lumber & Wood Production;https://www.amorim.com/en;Corticeira Amorim, S.G.P.S., S.A.;9,44;10,43;0,91;4,65;0,53;0,28
FR0004998318;Financial Services;Asset Management;https://www.courbetsa.com/;Courbet Sa;3,48;0;0;0;0;0
FR0000065393;Real Estate;Real Estate Services;https://www.courtois-sa.com/;Courtois S.A.;123;0;0;0;1,04;0,02
DE0006062144;Basic Materials;Specialty Chemicals;https://www.covestro.com/;Covestro AG;50,98;66,29;0,77;-8,63;0,51;0
FR0000064578;Real Estate;REIT - Diversified;https://covivio.eu/en/;Covivio;47,06;224,84;0,21;-0,48;0,33;0,14
FR0000060303;Real Estate;REIT - Hotel & Motel;https://www.covivio-hotels.fr/;Covivio Hotels;14,75;44,6;0,33;-0,69;0,5;0,4
NO0010808892;Technology;Information Technology Services;https://www.crayon.com/;Crayon Group Holding ASA;115,4;149,39;0,77;-4,26;0,17;0
FR0000044323;Financial Services;Banks - Regional;https://www.credit-agricole.fr/ca-alpesprovence/particulier.html;Caisse Régionale de Crédit Agricole Mutuel Alpes Provence Société coopérative;79,89;0;0;0;0,12;0,05
FR0000185506;Financial Services;Banks - Regional;https://www.credit-agricole.fr/ca-atlantique-vendee;Crédit Agricole Atlantique Vendée;93,29;25332,72;0;0;0,12;0,04
FR0010483768;Financial Services;Banks - Regional;https://www.ca-briepicardie.fr/;Caisse Régionale de Crédit Agricole Mutuel Brie Picardie Société coopérative;19,34;2827,22;0,01;-0,01;0,12;0,28
FR0000045213;Financial Services;Banks - Regional;https://www.credit-agricole.fr/ca-illeetvilaine;Caisse régionale de Crédit Agricole Mutuel d'Ille-et-Vilaine Société coopérative;65,8;0;0;0;0;0,05
FR0010461053;Financial Services;Banks - Regional;https://www.credit-agricole.fr/ca-languedoc/particulier.html;Caisse Régionale de Crédit Agricole Mutuel du Languedoc Société coopérative;52,29;1772,57;0,03;-0,03;0,14;0,07
FR0000045239;Financial Services;Banks - Regional;https://www.ca-loirehauteloire.fr/;Caisse Regionale de Credit Agricole Mutuel de la Loire-Haute-Loire SA;62,59;0;0;0;0,18;0,06
FR0000045551;Financial Services;Banks - Regional;https://www.credit-agricole.fr/ca-morbihan/particulier.html;Caisse Régionale de Crédit Agricole du Morbihan;67,5;8546,62;0,01;-0,01;0,15;0,04
FR0000185514;Financial Services;Banks - Regional;https://communication.ca-norddefrance.fr/;Caisse Régionale de Crédit Agricole Mutuel Nord de France Société coopérative;14,38;2371,3;0,01;-0,01;0,14;0,32
FR0000044364;Financial Services;Banks - Regional;https://www.credit-agricole.fr/ca-normandie-seine/particulier.html;Caisse Régionale de Crédit Agricole Mutuel de Normandie-Seine Société coopérative;83,59;6893,36;0,01;-0,01;0,11;0,05
FR0000045528;Financial Services;Banks - Regional;https://ca-paris.com/;Caisse Régionale de Crédit Agricole Mutuel de Paris et d'Ile-de-France;65,65;9137,18;0,01;-0,01;0,1;0,07
FR0000045346;Financial Services;Banks - Regional;https://www.credit-agricole.fr/ca-sudrhonealpes;Caisse Régionale de Crédit Agricole Mutuel Sud Rhône Alpes;132,48;0;0;0;0,11;0,03
FR0000045304;Financial Services;Banks - Regional;https://www.ca-tourainepoitou.fr/informations.html;Caisse Régionale de Crédit Agricole Mutuel de la Touraine et du Poitou Société Coopérative;77,79;16016,66;0;-0,01;0,15;0,05
IT0003121677;Financial Services;Banks - Regional;https://www.credem.it/;Credito Emiliano S.p.A.;9,25;193,29;0,05;-0,05;0,06;0,33
FR0000045072;Financial Services;Banks - Regional;https://www.credit-agricole.com/;Crédit Agricole S.A.;13,545;729,9;0,02;-0,02;0,03;0,39
BE0003836534;Technology;Communication Equipment;https://www.crescent-ventures.com/;Crescent NV;0,012;0;0;-1,2;0,26;0
FR0011716265;Healthcare;Medical Instruments & Supplies;https://www.crossject.com/;Crossject Société Anonyme;1,856;0,57;3,26;-3,57;0,04;0
FR0000050395;Real Estate;Real Estate Services;https://www.crosswood.fr/;Crosswood SA;7,45;9,38;0,79;-4,26;0,8;0
IT0005353575;Financial Services;Asset Management;https://www.crowdfundme.it/;CrowdFundMe S.p.A.;2,1;0,28;7,5;-13,12;0,81;0
IT0001127874;Consumer Cyclical;Apparel Manufacturing;https://cspinternational.it/en;CSP International Fashion Group S.p.A.;0,329;2,3;0,14;0,62;0,59;13,16
NL0000345577;Technology;Information Technology Services;https://www.ctac.nl/;Ctac N.V.;3,27;3,14;1,04;-4,81;0,45;0,96
NL00150006R6;Real Estate;Real Estate - Development;https://www.ctp.eu/;CTP N.V.;16,54;35,2;0,47;-0,95;0,44;0
PTCTT0AM0001;Industrials;Integrated Freight & Logistics;https://www.ctt.pt/;CTT - Correios De Portugal, S.A.;4,395;35,85;0,12;-0,29;0,09;1,9
IT0005532483;Financial Services;Asset Management;https://www.cube-labs.com/;Cube Labs S.p.A.;2,14;3,35;0,64;13,38;0,96;0
IT0005257347;Consumer Cyclical;Luxury Goods;https://www.culti.com/;CULTI Milano S.p.A.;12,1;6,23;1,94;35,59;0,42;0
BE0003463685;Consumer Defensive;Confectioners;https://www.cumulex.be/;Cumulex N.V.;1,35;0;0;0;1197500;0
NL0015436031;Healthcare;Biotechnology;https://www.curevac.com/;CureVac N.V.;4,15;3,08;1,35;6,92;1,16;0
JE00BRX98089;;;;;17,105;0;0;0;0;0
IT0005412504;Technology;Software - Infrastructure;https://www.cy4gate.com/;Cy4gate S.p.A.;6,1;4,43;1,38;7,82;0,68;0
FR0014004QR6;;;;;0,001;0;0;0;0;0
FR0013507985;;;;;0,001;0;0;0;0,52;0
IT0005546103;Technology;Software - Infrastructure;https://cyberoo.com/;Cyberoo S.p.A.;3,46;0,42;8,24;28,83;0,7;0
NO0010015175;Technology;Computer Hardware;https://www.cyviz.com/;Cyviz AS;32,8;11,32;2,9;36,04;0,42;0
LU2592315662;Industrials;Marine Shipping;https://www.damicointernationalshipping.com/;d'Amico International Shipping S.A.;6,34;8,63;0,73;-8,57;0,78;0
BE0974259880;Consumer Cyclical;Auto & Truck Dealerships;https://www.dieterengroup.com/;D'Ieteren Group SA;196,2;101,64;1,93;-31,7;0,56;0,01
FR0010404368;Industrials;Staffing & Employment Services;https://www.groupedlsi.com/;DLSI;14,5;32,5;0,45;1,99;0,69;0,2
IE00BJMZDW83;Consumer Cyclical;Lodging;https://dalatahotelgroup.com/;Dalata Hotel Group plc;4,14;11,02;0,38;-0,87;0,56;0
FR0000077885;Technology;Software - Application;https://www.damaris.fr/;Damaris SA;8,5;0;0;0;0;0
FR0000185423;Consumer Cyclical;Apparel Retail;https://www.damartex.com/;Damartex;3,41;29,73;0,11;-0,23;0,23;0,7
IT0000076502;Industrials;Specialty Industrial Machinery;https://www.danieli.com/;Danieli & C. Officine Meccaniche S.p.A.;37,7;173;0,22;1,31;0,56;0,02
IT0000076486;Industrials;Specialty Industrial Machinery;https://www.danieli.com/;Danieli & C. Officine Meccaniche S.p.A.;28,05;178,12;0,16;0,94;0,56;0,06
FR0000120644;Consumer Defensive;Packaged Foods;https://www.danone.com/;Danone S.A.;59,58;33,25;1,79;-2,5;0,42;0,04
FR0014004L86;Industrials;Aerospace & Defense;https://www.dassault-aviation.com/;Dassault Aviation société anonyme;185,7;297,04;0,63;14,71;0,36;0,01
FR0014003TT8;Technology;Software - Application;https://www.3ds.com/;Dassault Systèmes SE;36,14;11,48;3,15;-73,76;0,75;0,01
IE0000527006;Technology;Software - Application;https://www.datalex.com/;Datalex plc;0,45;0,09;5;-2,81;1,06;0
IT0004053440;Technology;Computer Hardware;https://www.datalogic.com/;Datalogic S.p.A.;5,68;8,16;0,7;-10,33;0,65;0,56
IT0005468357;Technology;Software - Infrastructure;https://www.datrixgroup.com/;Datrix S.p.A.;1,6;2,31;0,69;9,41;0,57;0
IT0005285942;Industrials;Engineering & Construction;https://www.dbagroup.it/;DBA Group S.p.A.;2,96;6,9;0,43;18,5;0,3;0
FR001400LO86;Industrials;Specialty Industrial Machinery;https://www.dbt.fr/;DBT SA;1;4,11;0,24;-0,92;0,38;0
FR0010417345;Healthcare;Biotechnology;https://www.dbv-technologies.com/;DBV Technologies S.A.;0,991;1,52;0,65;1,11;2,52;0
IT0003115950;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.delonghigroup.com/;De'Longhi S.p.A.;32,16;26,91;1,2;229,71;0,64;0,08
BE0003789063;Industrials;Building Products & Equipment;https://www.deceuninck.com/;Deceuninck NV;2,575;4,82;0,53;-8,31;0,48;0,47
NO0010955917;Energy;Oil & Gas Drilling;https://www.deepvaluedriller.no/;Deep Value Driller AS;24,7;1,61;15,34;-26,85;0,29;0
FR001400AYG6;Communication Services;Entertainment;https://www.deezer.com/;Deezer S.A.;1,9;1,54;1,23;-0,88;1,73;0
FR0014004JF6;;;;;0,0005;0;0;0;0;0
IT0005461329;Industrials;Aerospace & Defense;https://www.defencetech.it/;Defence Tech Holding S.p.A.;3,96;1,66;2,39;5,91;0,93;0
FR0000062978;Communication Services;Advertising Agencies;https://www.dekuple.com/en;ADLPartner SA;38;38,64;0,98;-7,31;0,25;0,18
FR0000054132;Consumer Cyclical;Auto Parts;https://www.delfingen.com/;Delfingen Industry S.A.;38;111,2;0,34;-1,46;0,4;0,07
DE000A2E4K43;Consumer Cyclical;Internet Retail;https://www.deliveryhero.com/;Delivery Hero SE;28,78;14,67;1,96;-1,32;0,19;0
FR0013283108;;;;;80;0;0;0;0;0
BE0974413453;Industrials;Engineering & Construction;https://www.deme-group.com/;DEME Group NV;160,8;186,65;0,86;-3,55;0,44;0
IT0005528937;Consumer Cyclical;Leisure;https://deodato.group/;Deodato.Gallery S.p.A.;0,388;0,27;1,44;4,31;0,49;0
FR0000053381;Industrials;Waste Management;https://www.derichebourg.com/;Derichebourg SA;4,766;14,49;0,33;-0,9;0,41;0,54
NO0010963275;Basic Materials;Agricultural Inputs;https://www.desertcontrol.com/;Desert Control AS;7,52;2,23;3,37;3,76;7,92;0
IT0005454027;Consumer Cyclical;Travel Services;https://www.destinationitalia.com/;Destination Italia S.p.A.;0,982;1,04;0,94;-1,56;0,16;0
DE0005140008;Financial Services;Banks - Regional;https://www.db.com/;Deutsche Bank Aktiengesellschaft;14,796;675,53;0,02;-0,02;0,06;0,18
DE0005810055;Financial Services;Financial Data & Stock Exchanges;https://deutsche-boerse.com/dbg-de/;Deutsche Börse AG;182,8;1554,31;0,12;-2,23;0,09;0,01
DE0007480204;Real Estate;Real Estate Services;https://www.deutsche-euroshop.de/;Deutsche EuroShop AG;21,85;56,88;0,38;-0,8;0,49;0,23
DE0008232125;Industrials;Airlines;https://www.lufthansagroup.com/;Deutsche Lufthansa AG;5,972;38,37;0,16;-0,35;0,24;0,9
DE0005552004;Industrials;Integrated Freight & Logistics;https://group.dhl.com/;Deutsche Post AG;38,73;44,28;0,87;-1,85;0,35;0,09
DE000A0XYG76;Energy;Oil & Gas E&P;https://www.rohstoff.de/;Deutsche Rohstoff AG;37,9;93,86;0,4;-1,01;0,44;0,08
DE0005557508;Communication Services;Telecom Services;https://www.telekom.com/;Deutsche Telekom AG;22,59;59,28;0,38;-0,69;0,21;0,18
DE000A0HN5C6;Real Estate;Real Estate Services;https://www.deutsche-wohnen.com/;Deutsche Wohnen SE;17,66;73;0,24;-0,62;0,53;0,09
DE0006305006;Industrials;Specialty Industrial Machinery;https://www.deutz.com/;DEUTZ Aktiengesellschaft;5;12,61;0,4;31,25;0,49;0,39
FR0000060840;Consumer Cyclical;Apparel Manufacturing;https://www.devernois.com/;Devernois S.A.;10,2;0;0;0;0,42;0,4
IT0005543480;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.italiandesignbrands.com/;Dexelance S.p.A.;10,7;8,52;1,26;-1,81;0,38;0
NL0009169515;Basic Materials;Lumber & Wood Production;https://www.green.earth/;DGB Group N.V.;0,69;0,53;1,3;17,25;0,84;7,01
IT0005203622;Technology;Software - Infrastructure;https://www.dhh.international/;Dominion Hosting Holding S.p.A.;24,8;7,57;3,28;-10,12;0,54;0
FR001400IAQ8;;;;;0,0035;0;0;0;0,27;0
FR0012202497;Healthcare;Medical Devices;https://www.dms.com/;Diagnostic Medical Systems S.A.;0,988;2,22;0,45;-2,91;0,27;0
IT0003492391;Healthcare;Diagnostics & Research;https://diasoringroup.com/en;DiaSorin S.p.A.;101,15;0;0;0;0;0,01
BE0003698124;Real Estate;Real Estate Services;https://issgovernance.com/quickscore;Immolease Trust NV;123;0;0;0;0;0
IT0001469995;Communication Services;Electronic Gaming & Multimedia;https://digitalbros.com/;Digital Bros S.p.A.;9,36;16,26;0,58;-2,19;0,56;0
IT0005347429;Technology;Information Technology Services;https://www.digitalvalue.it/;Digital Value S.p.A.;62,2;70,77;0,88;10,38;0,32;0
IT0005089476;Communication Services;Advertising Agencies;https://www.gruppodigitouch.it/;DigiTouch S.p.A.;2,04;2,46;0,83;-3,71;0,38;0
IT0001463063;Financial Services;Capital Markets;https://www.directa.it/;Directa S.I.M.p.A.;3,6;5,06;0,71;2,11;0,44;0
BE0003605160;Real Estate;Real Estate Services;https://issgovernance.com/quickscore;Immobiliere Distri-Land NV;198;0;0;0;0,2;0,05
BE0974289218;Healthcare;Biotechnology;https://www.dms-imaging.com/;DMS Imaging SA;0,0206;0,02;1,03;0;0,26;0
NO0010161896;Financial Services;Banks - Regional;https://www.dnb.no/;DNB Bank ASA;204,1;2580,4;0,08;-0,09;0,07;0,02
NO0003921009;Energy;Oil & Gas E&P;https://www.dno.no/;DNO ASA;11,07;2,28;4,86;-33,55;0,65;0
FR0010436584;Communication Services;Internet Content & Information;https://www.dnxcorp.com/;DNXCorp SE;19,55;5,25;3,72;122,19;0,73;0,56
FR0000065260;Energy;Oil & Gas Refining & Marketing;https://www.dpasa.fr/;Les Docks des Pétroles d'Ambès -SA;535;0;0;0;0,26;0,01
NO0012851874;Industrials;Engineering & Construction;https://www.dof.com/;DOF Group ASA;88,65;15,21;5,83;-15,8;0,41;0
FR0014004QZ9;Energy;Oil & Gas Equipment & Services;https://www.dolfines.com/;Dolfines SA;0,001;0;0;0;0,14;0
NO0012595950;Energy;Oil & Gas Drilling;https://www.dolphindrilling.com/;Dolphin Drilling AS;4,13;0,71;5,82;-51,62;0,49;0
FR0013331212;Communication Services;Electronic Gaming & Multimedia;https://dontnod-bourse.com/;Don't Nod Entertainment S.A.;2,84;5,46;0,52;0,7;1,52;0
IT0005523839;Real Estate;Real Estate Services;https://www.dotstay.com/;Dotstay S.P.A;2,8;0,75;3,73;9,03;1,48;0
IT0001044996;Financial Services;Banks - Regional;https://www.dovalue.it/;doValue S.p.A.;2,09;6,79;0,31;-0,3;0,04;0
IT0005394413;Technology;Software - Infrastructure;https://www.doxee.com/;Doxee S.p.A.;2,12;3,37;0,63;-0,86;0,22;0
FR0013088606;Technology;Computer Hardware;https://www.dronevolt.com/;Drone Volt SA;0,0072;0,01;0,72;0;0,77;0
FR0014007951;;;;;0,0005;0;0;0;0,17;0
CH1216478797;Consumer Defensive;Household & Personal Products;https://www.dsm-firmenich.com/;DSM-Firmenich AG;99,02;58,55;1,69;-11,15;0,72;0
DE0005565204;Industrials;Specialty Industrial Machinery;https://www.durr-group.com/;Dürr Aktiengesellschaft;22,56;59;0,38;-2,19;0,29;0,11
FR0014004339;Utilities;Utilities - Renewable;https://www.e-pango.com/;E-Pango SA;0,2405;0,57;0,42;-0,35;0,55;0
IT0005557514;Industrials;Building Products & Equipment;https://www.e-globe.it/;E-Globe S.p.A.;1,35;0;0;0;0;0
DE000ENAG999;Utilities;Utilities - Diversified;https://www.eon.com/;E.ON SE;12,22;35,95;0,34;-0,52;0,14;0,38
IT0005581365;Consumer Cyclical;Internet Retail;https://www.epricespa.it/;E.P.H.;0,175;0;0;0;35,86;0
FR0010428771;Consumer Cyclical;Leisure;https://finance.eaglefootballgroup.com/;Eagle Football Group Société anonyme;2,14;4,46;0,48;-0,61;0,02;0
NO0010607781;;;;;0,868;0;0;0;0;0
NL0000345627;Technology;Software - Infrastructure;https://investor.ease2pay.eu/;Ease2pay N.V.;0,542;0,22;2,46;6,02;0,98;796,61
FR0007200100;Utilities;Utilities - Regulated Water;https://www.cer-eau.fr/;Compagnie Des Eaux De Royan;76,5;0;0;0;0;0
NL0015000CZ2;Consumer Cyclical;Auto Manufacturers;https://www.ebusco.com/;Ebusco Holding N.V.;2,592;4,22;0,61;1,91;0,62;0
NO0010939804;Technology;Information Technology Services;https://www.ecit.com/;ECIT AS;7,32;4,6;1,59;-2,33;0,36;0
DE0005659700;Healthcare;Medical Devices;https://www.ezag.com/;Eckert & Ziegler SE;46,14;19,43;2,37;39,78;0,6;0,02
IT0005543332;Consumer Cyclical;Packaging & Containers;https://www.ecomembrane.com/;Ecomembrane S.p.A.;6;4,82;1,24;2,8;0,88;0
FR0013534617;Consumer Defensive;Food Distribution;https://www.ecomiam.com/;écomiam SA;2,8;3,82;0,73;10;0,49;0
BE0974313455;Technology;Information Technology Services;https://www.econocom.com/;Econocom Group SE;2,34;9,9;0,24;-1,09;0,2;0,68
FR0011490648;Industrials;Waste Management;https://www.ecoslops.com/;Ecoslops S.A.;0,91;9,71;0,09;-0,24;0,35;0
IT0005001943;Utilities;Utilities - Diversified;https://www.ecosuntek.com/;Ecosuntek S.p.A.;15,3;78,08;0,2;-0,96;0,13;0
NO0010998529;Energy;Oil & Gas Equipment & Services;https://eddawind.com/;Edda Wind ASA;23,2;5,18;4,48;-12,02;0,54;0
FR0010908533;Financial Services;Credit Services;https://www.edenred.com/;Edenred SE;42,46;37,51;1,13;-2,11;0,07;0,04
IT0005561441;Industrials;Infrastructure Operations;https://www.edilsanfelice.it/;Edil San Felice S.p.A.;4,4;0;0;0;0;0
IT0005351504;Industrials;Specialty Business Services;https://www.ediliziacrobatica.com/;EdiliziAcrobatica S.p.A.;10;17,4;0,57;-5,71;0,21;0
IT0003372205;Utilities;Utilities - Regulated Electric;https://www.edison.it/it;Edison S.p.A.;1,515;101,26;0,01;-0,23;0,55;4,31
PTEDP0AM0009;Utilities;Utilities - Diversified;https://www.edp.com/en/;EDP - Energias de Portugal, S.A.;3,698;11,42;0,32;-0,54;0,22;1,2
ES0127797019;Utilities;Utilities - Renewable;https://www.edpr.com/;EDP Renováveis, S.A.;13,99;26,38;0,53;-1,06;0,39;0,04
FR0010882886;Financial Services;Asset Management;https://www.eduformaction.fr/;Eduform'action Société Anonyme;0,655;0;0;0;0;0
FR0010439265;Consumer Defensive;Education & Training Services;https://www.smbg.fr/;Eduniversal SA;0,2;0;0;0;0;0
IT0005577868;Utilities;Utilities - Regulated Gas;https://www.eems.com/;EEMS Italia SpA;0,2486;0,53;0,47;1,31;0,99;0
FR0000072373;Technology;Electronic Components;https://www.egide-group.com/;Egide S.A.;0,58;1,73;0,34;-2,32;0,2;0
NL0015000K10;Financial Services;Shell Companies;https://www.ehc-company.com/;European Healthcare Acquisition & Growth Company B.V.;10,5;12,81;0,82;6,86;0,13;0
NO0010263023;Energy;Oil & Gas Equipment & Services;https://www.eidesvik.no/;Eidesvik Offshore ASA;16,42;38,78;0,42;-2,47;0,62;0,18
FR0000130452;Industrials;Engineering & Construction;https://www.eiffage.com/;Eiffage SA;89,28;236,45;0,38;-0,55;0,2;0,02
FR0011466069;Technology;Communication Equipment;https://www.ekinops.com/;EKINOPS S.A.;3,665;5,79;0,63;2,26;0,78;0
BE0974380124;Utilities;Utilities - Regulated Water;https://ekopak.be/;Ekopak NV;18,85;5,18;3,64;-8,49;0,46;0
IT0005453250;Healthcare;Medical Devices;https://elengroup.com/;EL.En. S.p.A.;9,68;0;0;0;0;0,19
FR0000031023;Utilities;Utilities - Renewable;https://www.es.fr/;Électricite de Strasbourg Société Anonyme;117,5;265,49;0,44;-1,14;0,24;0,04
FR0000035719;Financial Services;Asset Management;https://www.eem-group.com/;Electricité et Eaux de Madagascar Société Anonyme;3,1;3,4;0,91;5,17;1,1;0
NO0010358484;Energy;Oil & Gas Equipment & Services;https://www.emgs.com/;Electromagnetic Geoservices ASA;2,4;0,18;13,33;-21,82;0,2;0
NO0010911902;Consumer Cyclical;Specialty Retail;https://www.elektroimportoren.no/;Elektroimportøren AS;10,5;20,89;0,5;-1,19;0,4;0
IT0005373417;Technology;Semiconductor Equipment & Materials;https://www.eles.com/;ELES Semiconductor Equipment S.p.A.;2;2,77;0,72;4,76;0,51;0
BE0003822393;Utilities;Utilities - Regulated Electric;https://www.eliagroup.eu/;Elia Group SA/NV;92,4;226,75;0,41;-0,6;0,28;0,02
IT0003404214;Consumer Cyclical;Furnishings, Fixtures & Appliances;https://www.elica.com/;Elica S.p.A.;1,805;5,26;0,34;-1,64;0,39;0
FR0011950732;Consumer Cyclical;Restaurants;https://www.eliorgroup.com/;Elior;3,35;7,37;0,45;-0,48;0,22;0,95
FR0012435121;Industrials;Specialty Business Services;https://www.fr.elis.com/en;Elis SA;22,22;19,61;1,13;-1,29;0,4;0
NO0010816093;Basic Materials;Specialty Chemicals;https://www.elkem.com/;Elkem ASA;20,1;0;0;0;0;0,54
NO0010722283;Technology;Software - Infrastructure;https://www.ellipticlabs.com/;Elliptic Laboratories ASA;11,84;2,73;4,34;8,97;1,23;0
NO0010815673;Utilities;Utilities - Regulated Electric;https://investor.elmeragroup.no/;Elmera Group ASA;32,55;46,23;0,7;-2,24;0,22;0,26
NO0011002586;Consumer Cyclical;Packaging & Containers;https://www.elopak.com/;Elopak ASA;35,35;3,03;11,67;-49,1;0,35;0
IT0005561466;Industrials;Specialty Industrial Machinery;https://elsaweb.it/;ELSA Solutions S.p.A.;4,24;0;0;0;0;0
IT0001237053;Industrials;Tools & Accessories;https://www.emakgroup.it/;Emak S.p.A.;1,062;4,06;0,26;4,43;0,42;3,19
ES0105639001;Technology;Computer Hardware;https://www.embention.com/;Embention Sistemas Inteligentes, S.A.;13,5;0;0;0;0;0
IT0005562183;Consumer Cyclical;Resorts & Casinos;https://www.emmavillas.com/;Emma Villas S.p.A.;3,16;0;0;0;0;0
FR0013356755;Consumer Cyclical;Specialty Retail;https://www.emova-group.com/;Emova Group SA;1,07;2,08;0,51;-0,32;0,41;0
